id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,tags,description,stats_payantes,stats_gratuites
4613801,,Musée Murat,,,,CŒUR DE CAUSSE,France,fr,open,,,,,,2010,label:musee de france,,865,1
4629901,,Musée Départemental de Cuzals,,,,SAULIAC-SUR-CELE,France,fr,open,,,,,,2010,label:musee de france,,6922,3468
8106502,83184155.0,Musée Jean Jaurès,2,Place Pélisson,81100,Castres,France,fr,open,43.607194,2.240496445775623,,,,2010,label:musee de france,,2935,10940
8114001,,Musée du Pays Vaurais,,,,LAVAUR,France,fr,open,,,,,,2010,label:musee de france,,495,7227
8215501,6652846786.0,Musée de Préhistoire,,Place de la Halle,82140,Saint-Antonin-Noble-Val,France,fr,open,44.1518591,1.7565481,,,,2010,label:musee de france,,579,0
5901401,626582331.0,Musée Théophile Jouglet,,Rue des Incas,59300,Valenciennes,France,fr,closed,50.3575723,3.5306353,,,,2010,label:musee de france,,0,0
5912201,6098585497.0,Musée Municipal de Cambrai,15,Rue de l'Épée,59400,Cambrai,France,fr,open,50.1734096,3.2299021,,,,2010,label:musee de france,,4106,13257
5912202,626582331.0,Musée Diocésain d'Art Sacré,,Rue des Incas,59300,Valenciennes,France,fr,closed,50.3575723,3.5306353,,,,2010,label:musee de france,,0,0
5920501,1719221067.0,Musée Municipal d'Escaudain,,Rue Paul Bert,59124,Escaudain,France,fr,open,50.3330601,3.3443559,,,,2010,label:musee de france,,0,368
5935002,152835085.0,Palais des Beaux-Arts de Lille,,Place de la République,59000,Lille,France,fr,open,50.63045815,3.062811094444448,,,,2010,label:musee de france,,90674,115938
5939201,,Musée Henri Boez,,,,MAUBEUGE,France,fr,closed,,,,,,2010,label:musee de france,,0,0
5951201,,Musée des Beaux-Arts,,,,ROUBAIX,France,fr,open,,,,,,2010,label:musee de france,,117721,111109
5960601,626582331.0,Musée des Beaux-Arts,,Rue des Incas,59300,Valenciennes,France,fr,open,50.3575723,3.5306353,,,,2010,label:musee de france,,14928,19917
6276502,7944467329.0,Musée Henri Dupuis,,Rue Henri Dupuis,62500,Saint-Omer,France,fr,closed,50.7484196,2.2511244,,,,2010,label:musee de france,,0,0
6277301,,Musée Jean-Charles Cazin,,,,SAMER,France,fr,open,,,,,,2010,label:musee de france,,0,602
1411804,6465290615.0,Mémorial de Caen,,Cours des Français Libres,14000,Caen,France,fr,open,49.1985281,-0.3834794,,,,2010,label:musee de france,,340000,50000
1433301,7179675885.0,Musée d'Ethnographie et d'Arts Populaires et Musée de la Marine,,Rue de la Prison,14600,Honfleur,France,fr,open,49.4196131,0.233695,,,,2010,label:musee de france,,16485,988
1458201,329998597.0,Château de Saint-Germain de Livet,,D 268,14100,Saint-Germain-de-Livet,France,fr,open,49.0890928,0.2143756760222387,,,,2010,label:musee de france,,8249,11516
1465401,,Musée des Techniques Fromagères,,,,SAINT-PIERRE-SUR-DIVES,France,fr,closed,,,,,,2010,label:musee de france,,0,0
1469201,,Musée de la Bataille de Tilly-Sur-Seulles 1944,,,,TILLY-SUR-SEULLES,France,fr,open,,,,,,2010,label:musee de france,,539,691
1474701,289750553.0,Musée et Sites archéologiques de Vieux-la-Romaine,13,Chemin Haussé dit du Duc Guillaume,14930,Vieux,France,fr,open,49.1063245,-0.429699117007308,,,,2010,label:musee de france,,4523,14427
1476201,273869916.0,Musée Municipal,,Place Sainte-Anne,14500,Vire,France,fr,open,48.83614215,-0.8884562231308408,,,,2010,label:musee de france,,1418,5175
5002901,2420808765.0,Musée de la Pomme et de la Poire,,D 489,50720,Barenton,France,fr,open,48.5876546,-0.8064704,,,,2010,label:musee de france,,525,2664
5012901,1932681880.0,Muséum Emmanuel Liais,,Rue de l'Abbaye,50100,Cherbourg-en-Cotentin,France,fr,open,49.6429877,-1.6294662,,,,2010,label:musee de france,,0,15312
5021802,,Musée du Vieux Granville,,,,GRANVILLE,France,fr,open,,,,,,2010,label:musee de france,,5455,8381
5050201,3446879240.0,Musée des Beaux-Arts,,Place du Champ de Mars,50000,Saint-Lô,France,fr,open,49.1170485,-1.0881118,,,,2010,label:musee de france,,2181,6432
5063901,218157369.0,Musée de la Poeslerie,,Cour du Foyer,50800,Villedieu-les-Poêles,France,fr,open,48.84073,-1.221661075,,,,2010,label:musee de france,,10211,895
6100101,1511784502.0,Musée des Beaux-Arts et de la Dentelle,,Passage de la Porte de Lancrel,61000,Alençon,France,fr,open,48.4316406,0.0835809,,,,2010,label:musee de france,,8801,7413
6116801,,Musée Municipal - Musée du Jouet,,,,LA FERTE-MACE,France,fr,open,,,,,,2010,label:musee de france,,1285,0
6121401,2006338406.0,Musée Municipal d'Archéologie,12,Rue Joseph Rey,38000,Grenoble,France,fr,closed,45.1861012,5.7170417,,,,2010,label:musee de france,,0,0
2716501,,Musée du Verre et de la Pierre,,,,CONCHES-EN-OUCHE,France,fr,open,,,,,,2010,label:musee de france,,1895,2683
2746701,182904946.0,Musée Alfred Canel,64,Rue de la République,27500,Pont-Audemer,France,fr,open,49.3566785,0.5159406375,,,,2010,label:musee de france,,1221,3417
7635104,630176315.0,Muséum d'Histoire Naturelle,,Place du Vieux Marché,76600,Le Havre,France,fr,open,49.4877689,0.1090785641113867,,,,2010,label:musee de france,,0,38065
7649701,69426369.0,Musée Départemental Pierre Corneille,502,Rue Pierre Corneille,76650,Petit-Couronne,France,fr,open,49.38956865,1.0212361735096276,,,,2010,label:musee de france,,691,3648
7638401,,"Juliobona, Musée Gallo-Romain de Lillebonne",,,,LILLEBONNE,France,fr,open,,,,,,2010,label:musee de france,,480,1242
7645201,621958895.0,Musée des Sapeurs-Pompiers de France,,Rue Baron Bigot,76710,Montville,France,fr,open,49.5474655,1.0763501351540632,,,,2010,label:musee de france,,5690,2220
7646201,2151987864.0,Musée Mathon-Durand,,Grande Rue Saint-Pierre,76270,Neufchâtel-en-Bray,France,fr,open,49.7311219,1.4392934,,,,2010,label:musee de france,,624,1885
7654004,64180958.0,Musée des Antiquités de la Seine-Maritime,198,Rue Beauvoisine,76000,Rouen,France,fr,open,49.4469796,1.0994713257847062,,,,2010,label:musee de france,,2553,25013
7654007,64180707.0,Muséum d'Histoire Naturelle,198,Rue Beauvoisine,76000,Rouen,France,fr,open,49.44710085,1.0990036003098362,,,,2010,label:musee de france,,19802,21359
7674201,479793340.0,Musée Victor Hugo,,Véloroute du Val de Seine,76490,Rouen,France,fr,open,49.5243684,0.7222076852299901,,,,2010,label:musee de france,,5358,7938
4402101,3339518562.0,Musée du Pays de Retz,,Rue des Moines,44580,Saint-Nazaire,France,fr,open,47.0422902,-1.9521029,,,,2010,label:musee de france,,5088,698
4410907,3473536003.0,Musée  Départemental Dobrée,,Place Jean V,44003,Nantes,France,fr,open,47.2123071,-1.5658435,,,,2010,label:musee de france,,3272,22779
4900704,126960360.0,Galerie David d'Angers,33 bis,Rue Toussaint,49100,Angers,France,fr,open,47.4691385,-0.5558234662698396,,,,2010,label:musee de france,,6727,15467
4902101,,Musée Joseph Denais,,,,BEAUFORT-EN-VALLEE,France,fr,closed,,,,,,2010,label:musee de france,,0,0
4929201,2427017251.0,Musée de la Vigne et du Vin d'Anjou,,Rue de la Coudraye,49750,Angers,France,fr,open,47.2999784,-0.6335965,,,,2010,label:musee de france,,4550,1761
5307701,1305841940.0,Musée Communal Robert Tatin,,L'Allée des Géants,53230,Cossé-le-Vivien,France,fr,open,47.9337461,-0.8955996,,,,2010,label:musee de france,,16060,6586
5313001,3773677487.0,Musée du Vieux Château,,Rue du Val de Mayenne,53000,Laval,France,fr,open,48.068577,-0.7707286,,,,2010,label:musee de france,,6609,12188
7218101,31113389.0,Musée de Tessé,2,Avenue de Paderborn,72000,Le Mans,France,fr,open,48.01029025,0.2035470179455461,,,,2010,label:musee de france,,16528,11958
7226901,7856651558.0,Bibliothèque-musée,,Rue de la République,80000,Amiens,France,fr,open,49.8902852,2.2958703,,,,2010,label:musee de france,,0,953
8509201,252173072.0,Musée de Fontenay-le-Comte,,Rampe du Musée,85240,Faymoreau,France,fr,open,46.5560261,-0.6289655,,,,2010,label:musee de france,,2295,3608
8516301,,Musée de la Construction Navale Artisanale,,,,NOIRMOUTIER EN L'ILE,France,fr,closed,,,,,,2010,label:musee de france,,0,0
0272201,2306316571.0,Musée Municipal de Soissons,,Rue Démoustier,02600,Villers-Cotterêts,France,fr,open,49.2530103,3.0896156,,,,2010,label:musee de france,,0,25603
0278901,3895217493.0,Musée de La Thiérache,3,Rue du Traité de Paix,02140,Vervins,France,fr,open,49.8346266,3.9067889,,,,2010,label:musee de france,,0,1856
0281001,2306316571.0,Musée Alexandre Dumas,,Rue Démoustier,02600,Villers-Cotterêts,France,fr,open,49.2530103,3.0896156,,,,2010,label:musee de france,,1256,1007
6014301,6253491677.0,Musée Pillon,45,Rue de l'Hôtel de Ville,60240,Chaumont-en-Vexin,France,fr,open,49.2623827,1.882077,,,,2010,label:musee de france,,0,578
6015904,105680987.0,Musée Antoine Vivenel,,Rue de la Baguette,60200,Compiègne,France,fr,open,49.41750445,2.8211998626844323,,,,2010,label:musee de france,,1428,12158
6039501,147861398.0,Musée de la Nacre et de la Tabletterie,51,Rue Roger Salengro,60110,Méru,France,fr,open,49.2384518,2.138434984239656,,,,2010,label:musee de france,,13864,5545
8002102,3057397279.0,Musée de l'Hôtel de Berny,36,Rue Victor Hugo,80000,Amiens,France,fr,closed,49.8927739,2.3029603,,,,2010,label:musee de france,,0,0
8062001,193012404.0,Musée Alfred Danicourt,,Rue de la Résistance,80200,Péronne,France,fr,open,49.929138,2.9306000138110875,,,,2010,label:musee de france,,0,1654
1610201,65523448.0,Musée Municipal de Cognac,48,Boulevard Denfert-Rochereau,16100,Cognac,France,fr,open,45.695926150000005,-0.3255743962539212,,,,2010,label:musee de france,,1803,9697
1730002,2403784182.0,Musée du Nouveau Monde,,Rue Fleuriau,17000,La Rochelle,France,fr,open,46.161682,-1.1515984,,,,2010,label:musee de france,,4329,9435
1730004,,Musée d'Orbigny-Bernon,,,,LA ROCHELLE,France,fr,open,,,,,,2010,label:musee de france,,2237,6501
1741502,136636544.0,Musée du Présidial,,Rue André Lemoyne,17100,Saintes,France,fr,closed,45.74660175,-0.6320098487431683,,,,2010,label:musee de france,,0,0
7919103,795257552.0,Musée ethnographique et archéologique du Donjon,26,Avenue de Limoges,79000,Niort,France,fr,open,46.3210536,-0.454416,,,,2010,label:musee de france,,4848,5373
7921601,,Musée des Ruralies- Conservatoire du Machinisme et des Pratiques Agricoles,,,,PRAHECQ,France,fr,closed,,,,,,2010,label:musee de france,,0,0
8619402,40140547.0,Musée Sainte-Croix,,Rue Paschal le Coq,86000,Poitiers,France,fr,open,46.57912245,0.3477544147149649,,,,2010,label:musee de france,,3501,17479
8619406,132348.0,Collection d'Histoire Naturelle,,,86000,Poitiers,France,fr,open,46.5802596,0.340196,,,,2010,label:musee de france,,50100,0
0601802,,Musée d'Histoire Locale,,,,BIOT,France,fr,open,,,,,,2010,label:musee de france,,6029,0
0602901,64917198.0,Musée de la Castre,,Place de la Castre,,Cannes,France,fr,open,43.5501472,7.010204428560124,,,,2010,label:musee de france,,14785,17994
0606901,67332571.0,Villa-Musée Jean-Honoré Fragonard,,Impasse Fragonard,06130,Grasse,France,fr,open,43.65664265,6.921149488843463,,,,2010,label:musee de france,,0,6542
0606902,68051130.0,Musée d'Art et d'Histoire de Provence,,Place Mariejol,06600,Antibes,France,fr,open,43.58070895,7.128259617884984,,,,2010,label:musee de france,,0,13599
0608802,2264574278.0,Musée d'Art et d'Histoire,,Fossés de la Citadelle,06230,Villefranche-sur-Mer,France,fr,open,43.701601,7.3106059,,,,2010,label:musee de france,,0,66452
1300102,88614075.0,Musée du Parlement de Provence et du Vieil Aix,,Rue des Bremondis,13626,Aix-en-Provence,France,fr,open,43.53075485,5.447239307551794,,,,2010,label:musee de france,,0,28335
1300101,34505703.0,Musée du Pavillon de Vendôme,,Rue Cardinale,13626,Aix-en-Provence,France,fr,open,43.5254678,5.4526102,,,,2010,label:musee de france,,2622,10164
1300405,5944281.0,Musée Départemental de l'Arles Antique,,Avenue Jean Monnet,13200,Arles,France,fr,open,43.6727255,4.616514831816822,,,,2010,label:musee de france,,170029,153108
1303801,,Musée Alphonse Daudet,,,,FONTVIEILLE,France,fr,open,,,,,,2010,label:musee de france,,19498,0
1304701,,Musée Archéologique d'Istres René Beaucaire,,,,ISTRES,France,fr,open,,,,,,2010,label:musee de france,,0,5592
1320691,168685674.0,Musée d'Art Contemporain - Galeries Contemporaines,7,Promenade Robert Laffont,13002,Marseille,France,fr,open,43.29672875,5.361025473368164,,,,2010,label:musee de france,,4549,15182
1305601,99114044.0,Musée Ziem,,Boulevard du 14 Juillet,13500,Martigues,France,fr,open,43.40867585,5.054218764027318,,,,2010,label:musee de france,,0,12463
1310002,6335508017.0,Musée Estrine - Présence Van Gogh,8,Rue Lucien Estrine,13210,Saint-Rémy-de-Provence,France,fr,open,43.7887777,4.8322436,,,,2010,label:musee de france,,9399,5851
1310302,,Musée de Salon et de la Crau,,,,SALON-DE-PROVENCE,France,fr,open,,,,,,2010,label:musee de france,,0,17221
8305004,2391557653.0,Musée de l'Artillerie,,Avenue des Ecoles Militaires,83300,Draguignan,France,fr,open,43.5269481,6.497204,,,,2010,label:musee de france,,0,17493
8306901,112363959.0,Musée Municipal,1-3,Rue Émile Leclerc,77000,Melun,France,fr,open,48.54554555,2.6529119346368715,,,,2010,label:musee de france,,0,44968
8313701,3812465952.0,Muséum d'Histoire Naturelle de Toulon,,Avenue Louis Blériot,83200,Toulon,France,fr,open,43.1410822,5.910288,,,,2010,label:musee de france,,0,5755
8400704,1490236424.0,Musée Calvet (et musée Lapidaire),,Cours du Musée Calvet,84000,Avignon,France,fr,open,43.9469675,4.8036302,,,,2010,label:musee de france,,13604,22078
8400702,309712990.0,Musée du Petit Palais,,Rue Ferruce,84000,Avignon,France,fr,open,43.9527473,4.8063438,,,,2010,label:musee de france,,20141,27488
8403501,5111377213.0,Synagogue Musée Juif Comtadin,,Rue Hébraïque,84300,Cavaillon,France,fr,open,43.8371707,5.0385983,,,,2010,label:musee de france,,4838,0
0106401,427193998.0,Musée de la Société d'Histoire et d'Archéologie,,,01470,Briord,France,fr,open,45.7830187,5.459009317341641,,,,2010,label:musee de france,,44,264
0732401,2793855499.0,Musée du Rhône,,,07270,Lamastre,France,fr,open,44.9980175,4.6108622,,,,2010,label:musee de france,,6738,6621
2619801,3847795321.0,Musée du Château des Adhémars,,Place Saint-Martin,26200,Montélimar,France,fr,open,44.5622891,4.7528529,,,,2010,label:musee de france,,14599,0
2632401,75706507.0,Musée d'Archéologie Tricastine,,Passage Fanjoux,26130,Saint-Paul-Trois-Châteaux,France,fr,open,44.34948825,4.768113979626141,,,,2010,label:musee de france,,1801,3104
2636201,,Musée des Beaux-Arts,,,,VALENCE,France,fr,open,,,,,,2010,label:musee de france,,0,2197
7401001,4891589833.0,Musée-château d'Annecy,,Rampe du Château,74000,Annecy,France,fr,open,45.8976583,6.1260527,,,,2010,label:musee de france,,50443,44262
3819101,,Musée d'Huez et de l'Oisans,,,,ALPE D'HUEZ,France,fr,open,,,,,,2010,label:musee de france,,1704,250
3801201,875500989.0,Musée Gallo-Romain,16,Kielenstraat,3700,Tongeren,België / Belgique / Belgien,be,open,50.7814543,5.465715540741746,,,,2010,label:musee de france,,4935,6130
3805301,120266165.0,Musée de Bourgoin-Jallieu,17,Rue Victor Hugo,38300,Bourgoin-Jallieu,France,fr,open,45.586719,5.279306259049774,,,,2010,label:musee de france,,2609,8297
3818507,2388638743.0,Musée Stendhal,20,Grande Rue,38000,Grenoble,France,fr,closed,45.1915799,5.7281471,,,,2010,label:musee de france,,0,0
3818505,5107373.0,Musée de Grenoble,,Voie de Corato,38000,Grenoble,France,fr,open,45.1949735,5.732253035706579,,,,2010,label:musee de france,,55992,112440
3818503,35095625.0,Muséum d'Histoire Naturelle de Grenoble,1,Rue Dolomieu,38000,Grenoble,France,fr,open,45.18801185,5.735209091787223,,,,2010,label:musee de france,,19720,67717
3854402,135880564.0,Musée Lapidaire Saint-Pierre,,Rue Delorme,38200,Vienne,France,fr,open,45.522843,4.871060720000006,,,,2010,label:musee de france,,2701,4091
6938102,2502213077.0,Musée des Beaux-Arts,,Rue du Président Édouard Herriot,69001,Lyon,France,fr,open,45.766606,4.834343,,,,2010,label:musee de france,,107325,183825
6916801,,Musée Henri Malartre,,,,ROCHETAILLEE-SUR-SAONE,France,fr,open,,,,,,2010,label:musee de france,,17214,20013
7306501,107343549.0,Musée des Beaux-Arts,,Passage Jules Daisay,73000,Chambéry,France,fr,closed,45.56817235,5.919712942411912,,,,2010,label:musee de france,,0,0
7306503,101956960.0,Musée des Charmettes,890,Chemin des Charmettes,73000,Chambéry,France,fr,open,45.5531438,5.929708443909043,,,,2010,label:musee de france,,0,14037
6702101,79550929.0,Musée de la Folie Marco,,Rue du Docteur Sultzer,67140,Barr,France,fr,open,48.4102662,7.451144221648343,,,,2010,label:musee de france,,2553,2236
6737201,158554855.0,Musée de l'Image Populaire de Pfaffenhoffen,,Rue du Docteur Albert Schweitzer,67350,Haguenau-Wissembourg,France,fr,open,48.84483,7.611572863641975,,,,2010,label:musee de france,,1688,1157
6748207,22290183.0,Musée Historique,2,Rue du Vieux Marché aux Poissons,67065,Strasbourg,France,fr,open,48.579946,7.750767983802181,,,,2010,label:musee de france,,10879,27764
6748210,459628388.0,Musée Zoologique de Strasbourg,,Boulevard de la Victoire,67085,Strasbourg,France,fr,open,48.5827722,7.7647316,,,,2010,label:musee de france,,5253,32502
6748205,222359.0,Cabinet des Estampes et des Dessins,,Passage Hans Haug,67065,Strasbourg,France,fr,open,48.58102195,7.750841658661065,,,,2010,label:musee de france,,0,259
6803601,685084692.0,Musée Gallo-Romain,,Rue des Capucins,68600,Biesheim,France,fr,open,48.039525,7.5455969,,,,2010,label:musee de france,,758,1964
6811201,70325197.0,Musée Théodore Deck et des Pays du Florival,1,Rue du 4 Février,68500,Guebwiller,France,fr,open,47.90581675,7.215371294817073,,,,2010,label:musee de france,,1988,2256
6822401,343385574.0,Musée des Beaux-Arts,,Rue Guillaume Tell,68100,Mulhouse,France,fr,open,47.7457898,7.3384212,,,,2010,label:musee de france,,0,20609
6827702,1138681.0,Musée du Dolder,16,Rue du Général de Gaulle,68340,Riquewihr,France,fr,open,48.166885,7.298560434089087,,,,2010,label:musee de france,,2800,625
6834301,261857352.0,Ecomusée d'Alsace,,Chemin des Remparts,68190,Ungersheim,France,fr,open,47.85306625,7.287133335435461,,,,2010,label:musee de france,,157087,8939
2452002,,Musée de Sarlat et du Périgord Noir,,,,SARLAT-LA-CANEDA,France,fr,closed,,,,,,2010,label:musee de france,,0,0
3306301,117456213.0,CAPC Musée d'Art Contemporain de Bordeaux,,Rue Foy,33000,Bordeaux,France,fr,open,44.84864035,-0.5721571062499995,,,,2010,label:musee de france,,37606,88356
3306309,79979931.0,Centre National Jean Moulin,,Place Jean Moulin,33000,Bordeaux,France,fr,open,44.83869155,-0.5776727923278906,,,,2010,label:musee de france,,0,23851
3306701,,Musée de la Voiture à Cheval,,,,BOURG-SUR-GIRONDE,France,fr,open,,,,,,2010,label:musee de france,,2182,1122
4700101,,Musée des Beaux-Arts,,,,AGEN,France,fr,open,,,,,,2010,label:musee de france,,11144,19442
4715701,155714123.0,Musée Municipal Albert Marzelles,,Rue Abel Boyé,47200,Marmande,France,fr,open,44.4988715,0.1660289087830012,,,,2010,label:musee de france,,0,4798
4729201,5827779554.0,Musée de Préhistoire Mésolithique Laurent Coulonges,,D 68,47500,Sauveterre-la-Lémance,France,fr,open,44.5904194,1.0137463,,,,2010,label:musee de france,,1347,408
6410202,72701913.0,Musée Bonnat,,Rue Frédéric Bastiat,64100,Bayonne,France,fr,open,43.49209785,-1.4720849092568902,,,,2010,label:musee de france,,11015,14457
6444504,418831528.0,Musée Béarnais,,Allée de l'Émir Abd el-Kader,64000,Pau,France,fr,closed,43.294875,-0.3754333,,,,2010,label:musee de france,,0,0
0307401,,Musée Rural de la Sologne Bourbonnaise,,,,BEAULON,France,fr,open,,,,,,2010,label:musee de france,,0,125
4307001,4398955697.0,Musée de Paléontologie,,Rue du Château,43380,Chilhac,France,fr,open,45.1559183,3.4375593,,,,2010,label:musee de france,,1553,0
4315701,86361080.0,Musée Crozatier,2,Rue Antoine Martin,43000,Le Puy-en-Velay,France,fr,open,45.03854795,3.883142362570848,,,,2010,label:musee de france,,78645,18746
4316201,,Musée des Manufactures de Dentelles,,,,RETOURNAC,France,fr,open,,,,,,2010,label:musee de france,,3313,832
6330002,700609622.0,Musée Francisque Mandet,14,Rue de l'Hôtel de Ville,63200,Riom,France,fr,open,45.8935237,3.116637906648638,,,,2010,label:musee de france,,624,2947
2100801,,Musée Alésia,,,,ALISE-SAINTE-REINE,France,fr,closed,,,,,,2010,label:musee de france,,0,0
2123104,175641505.0,Musée des Beaux-Arts,,Place de la Libération,21000,Dijon,France,fr,open,47.32163075,5.042364361722523,,,,2010,label:musee de france,,0,154127
2126501,480527098.0,Musée Noisot,,Rue de la Perrière,21220,Fixin,France,fr,open,47.245420300000006,4.962403425466516,,,,2010,label:musee de france,,330,175
5806201,3618004518.0,Musée du Septennat,,Place du Château,58120,Château-Chinon (Ville),France,fr,open,47.0672537,3.9351818,,,,2010,label:musee de france,,11939,3459
5806202,3618004518.0,Musée du Costume,,Place du Château,58120,Château-Chinon (Ville),France,fr,open,47.0672537,3.9351818,,,,2010,label:musee de france,,4807,1368
5815101,228160124.0,Musée de la Mine,,Rue Paul et Auguste Couture,58260,La Machine,France,fr,open,46.88884495,3.463816769519121,,,,2010,label:musee de france,,5947,1044
7101403,3234274490.0,Musée Lapidaire Saint-Nicolas,,Rue Saint-Nicolas,71400,Autun,France,fr,closed,46.9553471,4.3003744,,,,2010,label:musee de france,,0,0
7107602,121572642.0,Musée Nicéphore Niepce,,Quai des Messageries,71100,Chalon-sur-Saône,France,fr,open,46.7802664,4.855457259327308,,,,2010,label:musee de france,,0,27592
7127201,6575800688.0,Musée Départemental du Compagnonnage,,Rue Pierre François Guillon,71570,Romanèche-Thorins,France,fr,open,46.1880514,4.733891,,,,2010,label:musee de france,,1798,1411
7156601,1840508168.0,Maison du Blé et du Pain,,Rue des Jardins,71350,Verdun-sur-le-Doubs,France,fr,open,46.8987867,5.0226253,,,,2010,label:musee de france,,3841,1883
8946401,5032323201.0,Musée Villeneuvien,,Rue Carnot,89500,Villeneuve-sur-Yonne,France,fr,open,48.0804462,3.2941602,,,,2010,label:musee de france,,0,2005
2205001,95903744.0,Musée du Château de Dinan,,Promenade des Petits Fossés,22100,Dinan,France,fr,open,48.4502876,-2.0449255728476867,,,,2010,label:musee de france,,47859,15677
2209301,123094895.0,Musée Mathurin Meheut,,Rue du Docteur Calmette,22400,Saint-Brieuc,France,fr,open,48.469658,-2.515426805946792,,,,2010,label:musee de france,,5132,1208
2904601,40686013.0,Le Port-Musée,,Place de l'Enfer,29100,Ploaré,France,fr,open,48.092424,-4.332596723404256,,,,2010,label:musee de france,,29505,39364
2923201,1162498487.0,Musée des Beaux-Arts,,Place Saint-Corentin,29000,Quimper,France,fr,open,47.996236,-4.102342,,,,2010,label:musee de france,,28718,28456
2926101,,Ecomusée des Monts d'Arrée - Maison Cornec,,,,RIVOAL,France,fr,open,,,,,,2010,label:musee de france,,4209,2791
2928901,1458523215.0,Musée de l'Ecole Rurale en Bretagne,,Route Départementale Numéro 60 de Landévennec à Dinéault,29560,Trégarvan,France,fr,open,48.2448847,-4.2263366,,,,2010,label:musee de france,,10524,2239
5603401,93998149.0,Musée de Préhistoire J. Miln- Z. Le-Rouzic,10,Place de la Chapelle,56340,Carnac,France,fr,open,47.584819,-3.0782984382775096,,,,2010,label:musee de france,,25332,5824
5606901,96124965.0,Ecomusée de l'Île de Groix,,Quartier des Iles Bretonnes,22100,Dinan,France,fr,open,48.4366452,-2.068196590266697,,,,2010,label:musee de france,,6597,980
1803301,3639383770.0,Musée Estève,,Rue Édouard Branly,18000,Bourges,France,fr,open,47.0861911,2.396213,,,,2010,label:musee de france,,0,14375
1803302,64598357.0,Musée des Arts Décoratifs,,Rue de l'Hôtel Lallemant,18000,Bourges,France,fr,open,47.0850865,2.3983016387544134,,,,2010,label:musee de france,,0,16237
1803306,6604772585.0,Musée des Meilleurs Ouvriers de France,,Place Étienne Dolet,18000,Bourges,France,fr,open,47.0814193,2.3993842,,,,2010,label:musee de france,,0,19756
1805701,5602450107.0,Musée Emile Chénon,,Rue de la Victoire,18370,Châteaumeillant,France,fr,open,46.5613145,2.1964279,,,,2010,label:musee de france,,778,3077
3601801,214892.0,Musée Ornithologique (Ecomusée de la Brenne),,Cour du Cheval Blanc,77300,Fontainebleau,France,fr,open,48.4023346,2.7005387366907625,,,,2010,label:musee de france,,2526,1687
3700301,1517051946.0,Musée de l'Hôtel des Communes,,Rue François 1er,37400,Amboise,France,fr,open,47.4131973,0.9839918,,,,2010,label:musee de france,,0,6220
3707201,62476444.0,Musée du Vieux Chinon,,Rue Voltaire,37500,Chinon,France,fr,open,47.16721505,0.2391775737730283,,,,2010,label:musee de france,,3046,0
3711301,2188754054.0,Musée de Préhistoire du Grand Pressigny,,Rue des Remparts,37350,Le Grand-Pressigny,France,fr,open,46.9218966,0.8034128,,,,2010,label:musee de france,,10398,8413
3713201,51827376.0,Musée Lansyer,1,Rue Lansyer,37600,Loches,France,fr,open,47.1270673,0.9977325383086448,,,,2010,label:musee de france,,0,22026
3724201,207799176.0,Ecomusée du Véron,80,Route de Candes,37420,Savigny-en-Véron,France,fr,open,47.20943595,0.1244346983061503,,,,2010,label:musee de france,,10367,0
3724801,1935506460.0,Musée François Rabelais,,Rue de La Devinière,37500,Seuilly,France,fr,open,47.1405133,0.1784807,,,,2010,label:musee de france,,9478,3034
3726103,38546705.0,Musée de l'Hôtel Goüin,25,Rue du Commerce,37000,Tours,France,fr,closed,47.3953091,0.6846798555262408,,,,2010,label:musee de france,,0,0
4500802,,Musée Municipal Théâtre Forain et Archéologique,,,,ARTENAY,France,fr,open,,,,,,2010,label:musee de france,,6275,3779
4520802,95074878.0,Musée Girodet,2,Rue du Faubourg de la Chaussée,45200,Montargis,France,fr,open,47.997255,2.7365194242424016,,,,2010,label:musee de france,,1508,2210
4523401,367781410.0,Musée des Sciences Naturelles,41,South Orleans Road,02653,Orleans,United States,us,open,41.7878404,-69.987513,,,,2010,label:musee de france,,10551,53785
4523403,152119467.0,Musée des Beaux-Arts,1,Rue Fernand Rabier,45000,Orléans,France,fr,open,47.90265,1.909766694214876,,,,2010,label:musee de france,,8711,44845
4525201,224039110.0,Musée Municipal,,Rue Carnot,45300,Pithiviers,France,fr,closed,48.17477735,2.2434493018304966,,,,2010,label:musee de france,,0,0
0836201,115500287.0,Musée du Rethelois et du Porcien,,Impasse du Musée,08270,Novion-Porcien,France,fr,closed,49.6002819,4.415982189901115,,,,2010,label:musee de france,,0,0
1006401,7820341496.0,Musée Napoléon Ier,,Rue du Maréchal Valée,10500,Brienne-le-Château,France,fr,open,48.3890775,4.527967,,,,2010,label:musee de france,,3138,1131
1038703,73124719.0,Musée Vauluisant - Musée de la Bonneterie,,Rue de la Crosse,10000,Troyes,France,fr,open,48.29995,4.082291342005172,,,,2010,label:musee de france,,2380,2095
1038705,,Maison de l'Outil  et de la Pensée Ouvrière,,,,TROYES,France,fr,open,,,,,,2010,label:musee de france,,12145,4017
1038707,6454674.0,Pharmacie Musée de l'Hôtel-Dieu,,Rue de la Cité,10000,Troyes,France,fr,open,48.29898965,4.078501153596954,,,,2010,label:musee de france,,2778,2778
